run_id,schema_version,level,unit_id,unit_code,unit_name,parent_level,parent_id,parent_code,parent_name,yyyymm,year,month,modis_det_low,modis_det_nominal,modis_det_high,modis_det_all,modis_det_nh,modis_pct_high_conf,modis_days_active_nh,modis_streak_max_nh,modis_frp_active_days,modis_frp_sum_daily_max_mw,modis_frp_mean_mw,modis_frp_p95_daily_max_mw,viirs_det_low,viirs_det_nominal,viirs_det_high,viirs_det_all,viirs_det_nh,viirs_pct_high_conf,viirs_days_active_nh,viirs_streak_max_nh,viirs_frp_active_days,viirs_frp_sum_daily_max_mw,viirs_frp_mean_mw,viirs_frp_p95_daily_max_mw,modis_ba_km2_ba2001,modis_burned_pixel_count_ba2001,modis_ba_any_ba2001,modis_aoi_area_land_km2_ba2001,modis_burnable_km2_union_ba2001,modis_burnable_km2_annual_ba2001,modis_burned_frac_union_ba2001,modis_burned_frac_annual_ba2001,modis_zero_union_den_flag_ba2001,modis_zero_annual_den_flag_ba2001,modis_ba_km2_ba2012,modis_burned_pixel_count_ba2012,modis_ba_any_ba2012,modis_aoi_area_land_km2_ba2012,modis_burnable_km2_union_ba2012,modis_burnable_km2_annual_ba2012,modis_burned_frac_union_ba2012,modis_burned_frac_annual_ba2012,modis_zero_union_den_flag_ba2012,modis_zero_annual_den_flag_ba2012,modis_det_primary,modis_det_nh_share_of_all,modis_det_primary_any,viirs_det_primary,viirs_det_nh_share_of_all,viirs_det_primary_any,modis_ba_km2_per100km2_union_ba2001,modis_ba_km2_per100km2_annual_ba2001,modis_ba_km2_per100km2_union_ba2012,modis_ba_km2_per100km2_annual_ba2012,modis_det_primary_per100km2_burnable_union_ba2001,modis_det_primary_per100km2_burnable_annual_ba2001,modis_det_primary_per100km2_burnable_union_ba2012,modis_det_primary_per100km2_burnable_annual_ba2012,viirs_det_primary_per100km2_burnable_union_ba2001,viirs_det_primary_per100km2_burnable_annual_ba2001,viirs_det_primary_per100km2_burnable_union_ba2012,viirs_det_primary_per100km2_burnable_annual_ba2012,modis_frp_sum_daily_max_mw_per_km2_burnable_union_ba2001,modis_frp_sum_daily_max_mw_per_km2_burnable_annual_ba2001,modis_frp_sum_daily_max_mw_per_km2_burnable_union_ba2012,modis_frp_sum_daily_max_mw_per_km2_burnable_annual_ba2012,viirs_frp_sum_daily_max_mw_per_km2_burnable_union_ba2001,viirs_frp_sum_daily_max_mw_per_km2_burnable_annual_ba2001,viirs_frp_sum_daily_max_mw_per_km2_burnable_union_ba2012,viirs_frp_sum_daily_max_mw_per_km2_burnable_annual_ba2012,modis_det_primary_per_active_day,modis_frp_sum_daily_max_mw_per_active_day,modis_frp_sum_daily_max_mw_per_primary_det,viirs_det_primary_per_active_day,viirs_frp_sum_daily_max_mw_per_active_day,viirs_frp_sum_daily_max_mw_per_primary_det,viirs_supported_flag,ba2012_supported_flag,full_overlap_supported_flag,ba_any_ba2001_and_viirs_primary_any_flag,ba_any_ba2012_and_viirs_primary_any_flag,ba_any_ba2001_and_modis_primary_any_flag,ba_any_ba2012_and_modis_primary_any_flag,ba_any_ba2001_without_viirs_primary_flag,ba_any_ba2012_without_viirs_primary_flag,viirs_primary_without_ba_any_ba2001_flag,viirs_primary_without_ba_any_ba2012_flag,viirs_primary_any_and_modis_primary_any_flag,af_modis_source_present,af_viirs_source_present,ba2001_source_present,ba2012_source_present,row_in_canonical_spine,merge_key_complete_flag,merge_duplicate_resolved_flag,viirs_structural_missing_flag,ba2012_structural_missing_flag,merge_note
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200101,2001,1,0,16,3,19,19,15.789,7,2,7,145.3,20.75714285714286,37.27,,,,,,,,,,,,,25.647960078124985,120,1,16833.561865863463,12788.061746453212,12659.613000109524,0.0020056174725023,0.0020259671506469,0,0,,,,,,,,,,,19,1.0,1,,,,0.20056174725023113,0.20259671506469504,,,0.14857607334645284,0.15008357680314258,,,,,,,0.01136215971433663,0.011477444057629798,,,,,,,2.7142857142857144,20.75714285714286,7.647368421052632,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200102,2001,2,3,30,4,37,34,10.811,12,2,13,377.9,29.069230769230767,79.07999999999988,,,,,,,,,,,,,22.441913593749987,105,1,16833.561865863463,12788.061746453212,12659.613000109524,0.0017549112632314,0.0017727171907668,0,0,,,,,,,,,,,34,0.918918918918919,1,,,,0.17549112632314498,0.17727171907668765,,,0.2658729733568103,0.268570611121413,,,,,,,0.029550999009276064,0.029850833512582935,,,,,,,2.8333333333333335,29.069230769230767,11.11470588235294,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200103,2001,3,1,7,1,9,8,11.111,5,1,5,112.8,22.56,39.17999999999999,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,8,0.8888888888888888,1,,,,0.0,0.0,,,0.06255834667219067,0.06319308496974424,,,,,,,0.008820726880778883,0.008910224980733938,,,,,,,1.6,22.56,14.1,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200104,2001,4,1,3,0,4,3,0.0,3,1,4,50.7,12.675,17.88,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,3,0.75,1,,,,0.0,0.0,,,0.023459380002071498,0.02369740686365409,,,,,,,0.003964635220350084,0.0040048617599575415,,,,,,,1.0,12.675,16.900000000000002,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200105,2001,5,0,2,0,2,2,0.0,1,1,1,24.8,24.8,24.8,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,2,1.0,1,,,,0.0,0.0,,,0.015639586668047666,0.01579827124243606,,,,,,,0.0019393087468379106,0.0019589856340620714,,,,,,,2.0,24.8,12.4,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200106,2001,6,0,0,0,0,0,,,,0,0.0,,,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,0,,0,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200107,2001,7,0,1,0,1,1,0.0,1,1,1,12.3,12.3,12.3,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,1,1.0,1,,,,0.0,0.0,,,0.007819793334023833,0.00789913562121803,,,,,,,0.0009618345800849315,0.0009715936814098178,,,,,,,1.0,12.3,12.3,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200108,2001,8,0,0,0,0,0,,,,0,0.0,,,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,0,,0,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200109,2001,9,0,0,0,0,0,,,,0,0.0,,,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,0,,0,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200110,2001,10,0,1,0,1,1,0.0,1,1,1,8.8,8.8,8.8,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,1,1.0,1,,,,0.0,0.0,,,0.007819793334023833,0.00789913562121803,,,,,,,0.0006881418133940974,0.0006951239346671867,,,,,,,1.0,8.8,8.8,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200111,2001,11,1,5,0,6,5,0.0,4,1,5,53.4,10.68,14.0,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12659.613000109524,0.0,0.0,0,0,,,,,,,,,,,5,0.8333333333333334,1,,,,0.0,0.0,,,0.03909896667011917,0.03949567810609015,,,,,,,0.004175769640368727,0.004218138421730428,,,,,,,1.25,10.68,10.68,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200112,2001,12,0,6,0,6,6,0.0,4,1,4,48.1,12.025,14.87,,,,,,,,,,,,,2.7785320937500004,13,1,16833.561865863463,12788.061746453212,12659.613000109524,0.0002172754674507753,0.00021948001836438147,0,0,,,,,,,,,,,6,1.0,1,,,,0.021727546745077538,0.021948001836438146,,,0.046918760004142995,0.04739481372730818,,,,,,,0.003761320593665464,0.0037994842338058728,,,,,,,1.5,12.025,8.016666666666667,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200201,2002,1,2,15,1,18,16,5.556,6,1,6,113.6,18.933333333333334,35.8,,,,,,,,,,,,,215.01602981249965,1006,1,16833.561865863463,12788.061746453212,12719.455522218854,0.0168138091663605,0.0169044995233405,0,0,,,,,,,,,,,16,0.8888888888888888,1,,,,1.6813809166360545,1.6904499523340528,,,0.12511669334438133,0.12579154801123807,,,,,,,0.008883285227451073,0.008931199908797902,,,,,,,2.6666666666666665,18.933333333333334,7.1,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200202,2002,2,0,13,1,14,14,7.143,8,1,8,98.6,12.325,24.625,,,,,,,,,,,,,8.121809187499998,38,1,16833.561865863463,12788.061746453212,12719.455522218854,0.0006351086934462601,0.0006385343439672003,0,0,,,,,,,,,,,14,1.0,1,,,,0.063510869344626,0.06385343439672002,,,0.10947710667633366,0.1100676045098333,,,,,,,0.0077103162273474985,0.007751904146192545,,,,,,,1.75,12.325,7.042857142857143,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200203,2002,3,0,7,0,7,7,0.0,6,2,6,64.8,10.8,20.7,,,,,,,,,,,,,0.21372921875,1,1,16833.561865863463,12788.061746453212,12719.455522218854,1.6713183200673714e-05,1.6803330801121892e-05,0,0,,,,,,,,,,,7,1.0,1,,,,0.0016713183200673717,0.001680333080112189,,,0.05473855333816683,0.05503380225491665,,,,,,,0.005067226080447443,0.005094557694455141,,,,,,,1.1666666666666667,10.799999999999999,9.257142857142856,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200204,2002,4,0,6,0,6,6,0.0,4,1,4,60.2,15.05,17.63,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12719.455522218854,0.0,0.0,0,0,,,,,,,,,,,6,1.0,1,,,,0.0,0.0,,,0.046918760004142995,0.04717183050421427,,,,,,,0.004707515587082348,0.004732906993922832,,,,,,,1.5,15.05,10.033333333333333,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200205,2002,5,0,1,0,1,1,0.0,1,1,1,4.8,4.8,4.8,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12719.455522218854,0.0,0.0,0,0,,,,,,,,,,,1,1.0,1,,,,0.0,0.0,,,0.007819793334023833,0.00786197175070238,,,,,,,0.00037535008003314395,0.00037737464403371414,,,,,,,1.0,4.8,4.8,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200206,2002,6,0,0,0,0,0,,,,0,0.0,,,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12719.455522218854,0.0,0.0,0,0,,,,,,,,,,,0,,0,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200207,2002,7,0,0,0,0,0,,,,0,0.0,,,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12719.455522218854,0.0,0.0,0,0,,,,,,,,,,,0,,0,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200208,2002,8,0,0,0,0,0,,,,0,0.0,,,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12719.455522218854,0.0,0.0,0,0,,,,,,,,,,,0,,0,,,,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200209,2002,9,2,19,4,25,23,16.0,8,1,8,163.0,20.375,29.96,,,,,,,,,,,,,5.129475625,24,1,16833.561865863463,12788.061746453212,12719.455522218854,0.00040111439299412725,0.0004032779245966642,0,0,,,,,,,,,,,23,0.92,1,,,,0.040111439299412736,0.04032779245966643,,,0.17985524668254815,0.1808253502661547,,,,,,,0.012746263134458848,0.012815013953644877,,,,,,,2.875,20.375,7.086956521739131,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200210,2002,10,1,24,8,33,32,24.242,9,2,10,451.7,45.17,144.60999999999984,,,,,,,,,,,,,42.95939921874994,201,1,16833.561865863463,12788.061746453212,12719.455522218854,0.0033593362364444,0.0033774558308495,0,0,,,,,,,,,,,32,0.9696969696969697,1,,,,0.33593362364444945,0.3377455830849579,,,0.25023338668876266,0.25158309602247614,,,,,,,0.03532200648978565,0.03551252639792264,,,,,,,3.5555555555555554,45.17,14.115625,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200211,2002,11,3,13,1,17,14,5.882,5,1,6,101.5,16.916666666666668,27.0,,,,,,,,,,,,,2.7785237656250006,13,1,16833.561865863463,12788.061746453212,12719.455522218854,0.00021727481620861176,0.0002184467535399895,0,0,,,,,,,,,,,14,0.8235294117647058,1,,,,0.02172748162086118,0.021844675353998953,,,0.10947710667633366,0.1100676045098333,,,,,,,0.00793709023403419,0.007979901326962914,,,,,,,2.8,16.916666666666668,7.25,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200212,2002,12,6,96,13,115,109,11.304,12,4,12,745.2,62.1,207.04999999999976,,,,,,,,,,,,,88.27171520312513,413,1,16833.561865863463,12788.061746453212,12719.455522218854,0.0069026657012824,0.0069398973131301,0,0,,,,,,,,,,,109,0.9478260869565217,1,,,,0.6902665701282481,0.6939897313130154,,,0.8523574734085978,0.8569549208265593,,,,,,,0.05827309992514561,0.05858741348623413,,,,,,,9.083333333333334,62.1,6.8366972477064225,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200301,2003,1,5,63,7,75,70,9.333,16,4,16,533.5,33.34375,85.875,,,,,,,,,,,,,266.5246216562508,1247,1,16833.561865863463,12788.061746453212,12731.637990093845,0.0208416745978077,0.0209340402125497,0,0,,,,,,,,,,,70,0.9333333333333333,1,,,,2.0841674597807742,2.0934040212549765,,,0.5473855333816683,0.5498114229643128,,,,,,,0.04171859743701715,0.04190348487878012,,,,,,,4.375,33.34375,7.621428571428571,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200302,2003,2,5,107,27,139,134,19.424,17,6,20,877.5,43.875,155.27,,,,,,,,,,,,,104.94238889062504,491,1,16833.561865863463,12788.061746453212,12731.637990093845,0.0082062779310344,0.0082426463093184,0,0,,,,,,,,,,,134,0.9640287769784173,1,,,,0.8206277931034465,0.8242646309318407,,,1.0478523067591936,1.0524961525316845,,,,,,,0.06861868650605914,0.06892278909302635,,,,,,,7.882352941176471,43.875,6.548507462686567,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200303,2003,3,5,65,3,73,68,4.11,17,3,17,497.2,29.24705882352941,73.11999999999995,,,,,,,,,,,,,9.19044321875,43,1,16833.561865863463,12788.061746453212,12731.637990093845,0.0007186736661870579,0.0007218586662533796,0,0,,,,,,,,,,,68,0.9315068493150684,1,,,,0.07186736661870578,0.07218586662533795,,,0.5317459467136206,0.5341025251653324,,,,,,,0.0388800124567665,0.03905231992826519,,,,,,,4.0,29.24705882352941,7.311764705882353,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200304,2003,4,9,149,43,201,192,21.393,16,3,17,1152.7,67.80588235294118,185.9,,,,,,,,,,,,,25.00579370312501,117,1,16833.561865863463,12788.061746453212,12731.637990093845,0.0019554013891167,0.0019640672883238,0,0,,,,,,,,,,,192,0.9552238805970149,1,,,,0.1955401389116721,0.19640672883238877,,,1.5014003201325758,1.508054188702115,,,,,,,0.09013875776129272,0.09053823246442334,,,,,,,12.0,67.80588235294118,6.003645833333334,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200305,2003,5,3,136,24,163,160,14.724,9,2,9,338.5,37.61111111111112,53.22,,,,,,,,,,,,,0.8548996874999999,4,1,16833.561865863463,12788.061746453212,12731.637990093845,6.685138877571556e-05,6.714765909658875e-05,0,0,,,,,,,,,,,160,0.9815950920245399,1,,,,0.006685138877571557,0.006714765909658875,,,1.2511669334438134,1.2567118239184292,,,,,,,0.026470000435670674,0.02658730952477427,,,,,,,17.77777777777778,37.611111111111114,2.115625,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200306,2003,6,0,1,0,1,1,0.0,1,1,1,6.9,6.9,6.9,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12731.637990093845,0.0,0.0,0,0,,,,,,,,,,,1,1.0,1,,,,0.0,0.0,,,0.007819793334023833,0.007854448899490182,,,,,,,0.0005395657400476445,0.0005419569740648226,,,,,,,1.0,6.9,6.9,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200307,2003,7,1,5,0,6,5,0.0,4,1,4,38.5,9.625,13.894999999999998,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12731.637990093845,0.0,0.0,0,0,,,,,,,,,,,5,0.8333333333333334,1,,,,0.0,0.0,,,0.03909896667011917,0.03927224449745091,,,,,,,0.0030106204335991755,0.00302396282630372,,,,,,,1.25,9.625,7.7,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200308,2003,8,0,6,0,6,6,0.0,4,2,4,54.3,13.575,17.724999999999998,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12731.637990093845,0.0,0.0,0,0,,,,,,,,,,,6,1.0,1,,,,0.0,0.0,,,0.046918760004142995,0.047126693396941095,,,,,,,0.004246147780374941,0.004264965752423169,,,,,,,1.5,13.575,9.049999999999999,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200309,2003,9,2,16,2,20,18,10.0,7,3,7,207.7,29.67142857142857,63.68999999999999,,,,,,,,,,,,,49.15762432812497,230,1,16833.561865863463,12788.061746453212,12731.637990093845,0.0038440246303751,0.0038610604830559,0,0,,,,,,,,,,,18,0.9,1,,,,0.3844024630375194,0.386106048305593,,,0.14075628001242899,0.1413800801908233,,,,,,,0.0162417107547675,0.016313690364241108,,,,,,,2.5714285714285716,29.67142857142857,11.538888888888888,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200310,2003,10,5,12,1,18,13,5.556,6,1,8,157.3,19.6625,48.40499999999999,,,,,,,,,,,,,0.0,0,0,16833.561865863463,12788.061746453212,12731.637990093845,0.0,0.0,0,0,,,,,,,,,,,13,0.7222222222222222,1,,,,0.0,0.0,,,0.10165731334230983,0.10210783569337238,,,,,,,0.01230053491441949,0.012355048118898058,,,,,,,2.1666666666666665,19.6625,12.100000000000001,,,,0,0,0,,,0,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200311,2003,11,0,2,0,2,2,0.0,2,1,2,16.9,8.45,8.584999999999999,,,,,,,,,,,,,0.21373096875,1,1,16833.561865863463,12788.061746453212,12731.637990093845,1.671332004705706e-05,1.6787389722854083e-05,0,0,,,,,,,,,,,2,1.0,1,,,,0.0016713320047057063,0.0016787389722854084,,,0.015639586668047666,0.015708897798980364,,,,,,,0.0013215450734500277,0.0013274018640138407,,,,,,,1.0,8.45,8.45,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200312,2003,12,2,46,10,58,56,17.241,8,3,8,229.5,28.6875,78.23499999999999,,,,,,,,,,,,,157.30639760937478,736,1,16833.561865863463,12788.061746453212,12731.637990093845,0.0123010351942509,0.0123555506158571,0,0,,,,,,,,,,,56,0.9655172413793104,1,,,,1.2301035194250916,1.235555061585719,,,0.43790842670533464,0.43984913837145023,,,,,,,0.0179464257015847,0.01802596022432997,,,,,,,7.0,28.6875,4.098214285714286,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200401,2004,1,4,96,16,116,112,13.793,19,6,19,804.1,42.32105263157895,65.62999999999995,,,,,,,,,,,,,223.1365415937502,1044,1,16833.561865863463,12788.061746453212,12725.012488109463,0.0174488164053193,0.017535270932131,0,0,,,,,,,,,,,112,0.9655172413793104,1,,,,1.7448816405319394,1.7535270932131026,,,0.8758168534106693,0.8801563071521958,,,,,,,0.06287895819888564,0.06319050773045364,,,,,,,5.894736842105263,42.32105263157895,7.179464285714286,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200402,2004,2,4,153,27,184,180,14.674,22,6,22,1007.0,45.77272727272727,105.13999999999996,,,,,,,,,,,,,560.6185525624988,2623,1,16833.561865863463,12788.061746453212,12725.012488109463,0.0438392122025831,0.0440564245486087,0,0,,,,,,,,,,,180,0.9782608695652174,1,,,,4.383921220258318,4.405642454860876,,,1.40756280012429,1.4145369222088862,,,,,,,0.07874531887362,0.07913548225913046,,,,,,,8.181818181818182,45.77272727272727,5.594444444444444,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
merge_fire_panel_20260410T213425Z,rp1_fire_panel_consolidated_v2,acz,coastal_zone,CZ,COASTAL ZONE,,,,,200403,2004,3,7,178,18,203,196,8.867,17,4,17,560.3,32.95882352941176,52.13999999999999,,,,,,,,,,,,,251.5575280781248,1177,1,16833.561865863463,12788.061746453212,12725.012488109463,0.0196712788118883,0.0197687450847836,0,0,,,,,,,,,,,196,0.9655172413793104,1,,,,1.9671278811888333,1.976874508478367,,,1.5326794934686714,1.5402735375163426,,,,,,,0.043814302050535534,0.044031390972979936,,,,,,,11.529411764705882,32.95882352941176,2.858673469387755,,,,0,0,0,,,1,,,,,,,1,0,1,0,1,1,0,1,1,
