parent_id,parent_code,parent_name,district_count,rate_statistic,district_rate_median,district_rate_q25,district_rate_q75,district_rate_iqr,district_rate_gini
coastal_zone,CZ,COASTAL ZONE,50,mean_annual_ba_per100km2_fixed_support,0.363591478632412,0.0383481309368061,2.19483497750927,2.15648684657247,0.809486446547008
forest_zone,FZ,FOREST ZONE,108,mean_annual_ba_per100km2_fixed_support,0.261970992726913,0.0350144081989386,3.63047289298842,3.59545848478948,0.819475211728564
guinea_savannah,GS,GUINEA SAVANNAH,45,mean_annual_ba_per100km2_fixed_support,36.5612610348773,24.814720264587,44.0112572001555,19.1965369355684,0.2190345741814
sudan_savannah,SS,SUDAN SAVANNAH,20,mean_annual_ba_per100km2_fixed_support,27.8563194836773,10.5149371738279,40.3195702946248,29.8046331207969,0.378062038313945
transition_zone,TZ,TRANSITION ZONE,27,mean_annual_ba_per100km2_fixed_support,5.33736344825394,1.3276305161735,18.5281191549097,17.2004886387362,0.612045942856654
