panel,record_type,unit_id,unit_name,parent_code,month,value,circular_mean_month,mean_resultant_length,local_class,support_status,exclusion_reasons
acz_seasonality,acz_monthly_climatology,sudan_savannah,SUDAN SAVANNAH,SS,9,0.151438327473958,11.6016522988954,0.935101313596236,,eligible,
acz_seasonality,acz_monthly_climatology,sudan_savannah,SUDAN SAVANNAH,SS,10,200.898502326823,11.6016522988954,0.935101313596236,,eligible,
acz_seasonality,acz_monthly_climatology,sudan_savannah,SUDAN SAVANNAH,SS,11,2461.92213469137,11.6016522988954,0.935101313596236,,eligible,
acz_seasonality,acz_monthly_climatology,sudan_savannah,SUDAN SAVANNAH,SS,12,2816.33401882747,11.6016522988954,0.935101313596236,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,1,1946.52057956185,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,2,573.593777530599,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,3,94.5033755319011,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,4,30.6550511627605,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,5,0.240465979817708,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,6,0,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,7,0,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,8,0,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,9,0,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,10,0.0979718053385417,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,11,88.6913182884116,0.750582512164419,0.911419893222941,,eligible,
acz_seasonality,acz_monthly_climatology,transition_zone,TRANSITION ZONE,TZ,12,1697.10622241797,0.750582512164419,0.911419893222941,,eligible,
district_departure,district_departure,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,,-3.71387181646354,3.64243750591609,0.843783850372395,,eligible,
district_departure,district_departure,Accra_Metropolis,ACCRA METROPOLIS,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,Ada_East,ADA EAST,CZ,,-3.70416731303736,0.8457793317625,0.91200866423781,,eligible,
district_departure,district_departure,Ada_West,ADA WEST,CZ,,-3.78797014397346,0.300998342332221,0.796430098992318,,eligible,
district_departure,district_departure,Adenta_Municipal,ADENTA MUNICIPAL,CZ,,-4.11174471879956,12,1,,eligible,
district_departure,district_departure,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,,-4.10790641591703,2.45500967612007,0.847475998300323,,eligible,
district_departure,district_departure,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,,-3.79514202088761,3.64938636714452,0.964858228766444,,eligible,
district_departure,district_departure,Akatsi_North,AKATSI NORTH,CZ,,42.6304957010733,0.924909992514799,0.963092742241222,,eligible,
district_departure,district_departure,Akatsi_South,AKATSI SOUTH,CZ,,7.33561539448617,1.27167073930444,0.924801058856325,,eligible,
district_departure,district_departure,Anloga,ANLOGA,CZ,,-3.54944936963959,1.52396306541499,0.85791511495624,,eligible,
district_departure,district_departure,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,Awutu_Senya,AWUTU SENYA,CZ,,-3.94379549699157,2.27234491382901,0.755100521227415,,eligible,
district_departure,district_departure,Awutu_Senya_East,AWUTU SENYA EAST,CZ,,-2.04247346883887,3.35837080119014,0.794410991419685,,eligible,
district_departure,district_departure,Ayawaso_West,AYAWASO WEST,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,,-4.07139546597215,3.19784589001295,0.766368438112848,,eligible,
district_departure,district_departure,Central_Tongu,CENTRAL TONGU,CZ,,14.863195363097,0.941728136502011,0.943201448104535,,eligible,
district_departure,district_departure,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,,-3.28001613434739,1,1,,eligible,
district_departure,district_departure,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,,-1.05851966358148,1.57205232337746,0.620396016050883,,eligible,
district_departure,district_departure,Ekumfi,EKUMFI,CZ,,-0.860663088914507,3.27174106573217,0.947379827192822,,eligible,
district_departure,district_departure,Ellembelle,ELLEMBELLE,CZ,,-3.9736675693695,1.50806304423814,0.94798524763824,,eligible,
district_departure,district_departure,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,Ga_East,GA EAST,CZ,,-1.93292562179194,0.671527314560095,0.91298880889799,,eligible,
district_departure,district_departure,Ga_North_Municipal,GA NORTH MUNICIPAL,CZ,,-2.48308580326235,1.19874213585781,0.88930189598375,,eligible,
district_departure,district_departure,Ga_South_Municipal,GA SOUTH MUNICIPAL,CZ,,-4.12613180457785,1.60225032983502,0.967311814185462,,eligible,
district_departure,district_departure,Ga_West_Municipal,GA WEST MUNICIPAL,CZ,,-4.14757179460861,1,1,,eligible,
district_departure,district_departure,Gomoa_Central,GOMOA CENTRAL,CZ,,4.34158198441507,1.1124759180568,0.76979748686139,,eligible,
district_departure,district_departure,Gomoa_East,GOMOA EAST,CZ,,-1.84033310312798,2.73039720901739,0.773738617851076,,eligible,
district_departure,district_departure,Gomoa_West,GOMOA WEST,CZ,,-2.04955231853949,3.45334177690236,0.846721336568368,,eligible,
district_departure,district_departure,Jomoro,JOMORO,CZ,,-4.11848433390167,1.59537325084888,0.885831667652902,,eligible,
district_departure,district_departure,Keta_Municipal,KETA MUNICIPAL,CZ,,-0.464808240944444,1.5727731677773,0.865828327443319,,eligible,
district_departure,district_departure,Ketu_North,KETU NORTH,CZ,,13.0039847013006,0.973637602870861,0.964599660190054,,eligible,
district_departure,district_departure,Ketu_South,KETU SOUTH,CZ,,-3.71351981265959,0.261625850484924,0.930969080293406,,eligible,
district_departure,district_departure,Komenda_Edina_Eguafo_Abirem_Municipal,KOMENDA-EDINA-EGUAFO-ABIREM MUNICIPAL,CZ,,-2.38957168982747,3.31656434079353,0.814017180723902,,eligible,
district_departure,district_departure,Kpone_Katamanso,KPONE KATAMANSO,CZ,,-4.0237067137562,0.493050651578013,0.952991169498936,,eligible,
district_departure,district_departure,La_Dade_Kotopon,LA DADE-KOTOPON,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,La_Nkwantanang_Madina,LA-NKWANTANANG-MADINA,CZ,,-2.76625842463534,0.449840224868073,0.966259058538757,,eligible,
district_departure,district_departure,Ledzokuku_Municipal,LEDZOKUKU MUNICIPAL,CZ,,-4.15514756106295,,,,eligible,
district_departure,district_departure,Mfantseman_Municipal,MFANTSEMAN MUNICIPAL,CZ,,-3.22007920667182,3.39736051917711,0.805591168379502,,eligible,
district_departure,district_departure,Mpohor,MPOHOR,CZ,,-3.94055533115402,0.891864167103851,0.981725143892017,,eligible,
district_departure,district_departure,Ningo_Prampram,NINGO/PRAMPRAM,CZ,,0.467485590825254,0.182748972078308,0.827293337171496,,eligible,
district_departure,district_departure,Nzema_East,NZEMA EAST,CZ,,-4.09767666952902,1.44611924921839,0.868523082275515,,eligible,
district_departure,district_departure,Okaikwei_North_Municipal,OKAIKWEI NORTH MUNICIPAL,CZ,,-3.80792519076445,1,1,,eligible,
district_departure,district_departure,Sekondi_Takoradi_Metropolis,SEKONDI TAKORADI METROPOLIS,CZ,,-4.13262502733459,1,1,,eligible,
