panel,unit_id,unit_name,parent_code,support_status,value,exclusion_reasons
district_long_run_rate,Bekwai_Municipal,BEKWAI MUNICIPAL,FZ,eligible,0.063613284974223,
district_long_run_rate,Bia_West,BIA WEST,FZ,eligible,0.00242436459987595,
district_long_run_rate,Biakoye,BIAKOYE,FZ,eligible,19.375614894929,
district_long_run_rate,Bibiani_Anhwiaso_Bekwai_Municipal,BIBIANI-ANHWIASO-BEKWAI MUNICIPAL,FZ,eligible,0.277863039658806,
district_long_run_rate,Birim_Central_Municipal,BIRIM CENTRAL MUNICIPAL,FZ,eligible,0.0107388491073283,
district_long_run_rate,Birim_North,BIRIM NORTH,FZ,eligible,0.0389754899723594,
district_long_run_rate,Birim_South,BIRIM SOUTH,FZ,eligible,0.0606306626266644,
district_long_run_rate,Bodi,BODI,FZ,eligible,0.00786164574065484,
district_long_run_rate,Bosome_Freho,BOSOME FREHO,FZ,eligible,0.697495446986501,
district_long_run_rate,Bosomtwe,BOSOMTWE,FZ,eligible,0.347221666568496,
district_long_run_rate,Denkyembour,DENKYEMBOUR,FZ,eligible,0.00727591387615422,
district_long_run_rate,Ejisu_Municipal,EJISU MUNICIPAL,FZ,eligible,0.116772719024368,
district_long_run_rate,Fanteakwa_North,FANTEAKWA NORTH,FZ,eligible,10.3884327017085,
district_long_run_rate,Fanteakwa_South,FANTEAKWA SOUTH,FZ,eligible,4.95411371269913,
district_long_run_rate,Ho_Municipal,HO MUNICIPAL,FZ,eligible,29.4304284955108,
district_long_run_rate,Ho_West,HO WEST,FZ,eligible,37.1066128550898,
district_long_run_rate,Hohoe_Municipal,HOHOE MUNICIPAL,FZ,eligible,8.81072740608045,
district_long_run_rate,Jasikan,JASIKAN,FZ,eligible,7.9019291552084,
district_long_run_rate,Juaben_Municipal,JUABEN MUNICIPAL,FZ,eligible,0.116422046314826,
district_long_run_rate,Juaboso,JUABOSO,FZ,eligible,0.234817753188238,
district_long_run_rate,Kpando_Municipal,KPANDO MUNICIPAL,FZ,eligible,25.7121670760594,
district_long_run_rate,Kwabre_East,KWABRE EAST,FZ,eligible,0.0329815977761297,
district_long_run_rate,Kwadaso_Municipal,KWADASO MUNICIPAL,FZ,eligible,0,
district_long_run_rate,Kwaebibirem,KWAEBIBIREM,FZ,eligible,0.108276234152343,
district_long_run_rate,Kwahu_Afram_Plains_North,KWAHU AFRAM PLAINS NORTH,FZ,eligible,28.9048144804945,
district_long_run_rate,Kwahu_Afram_Plains_South,KWAHU AFRAM PLAINS SOUTH,FZ,eligible,46.8450212249872,
district_long_run_rate,Kwahu_East,KWAHU EAST,FZ,eligible,19.1424960093942,
district_long_run_rate,Kwahu_South,KWAHU SOUTH,FZ,eligible,10.8168840394126,
district_long_run_rate,Kwahu_West,KWAHU WEST,FZ,eligible,0.902470321069548,
district_long_run_rate,Lower_Manya,LOWER MANYA,FZ,eligible,7.73863352960829,
district_long_run_rate,Mampong_Municipal,MAMPONG MUNICIPAL,FZ,eligible,14.7524011895743,
district_long_run_rate,New_Juaben_North_Municipal,NEW JUABEN NORTH MUNICIPAL,FZ,eligible,0.841750839730698,
district_long_run_rate,New_Juaben_South_Municipal,NEW JUABEN SOUTH MUNICIPAL,FZ,eligible,1.98545985628107,
district_long_run_rate,North_Dayi,NORTH DAYI,FZ,eligible,21.2766625106822,
district_long_run_rate,North_Tongu,NORTH TONGU,FZ,eligible,18.9761757279282,
district_long_run_rate,Nsawam_Adoagyiri,NSAWAM ADOAGYIRI,FZ,eligible,0.495294952568747,
district_long_run_rate,Obuasi_East,OBUASI EAST,FZ,eligible,0,
district_long_run_rate,Obuasi_Municipal,OBUASI MUNICIPAL,FZ,eligible,0.0718391319561068,
district_long_run_rate,Offinso_Municipal,OFFINSO MUNICIPAL,FZ,eligible,2.72624760225517,
district_long_run_rate,Oforikrom_Municipal,OFORIKROM MUNICIPAL,FZ,eligible,0,
district_long_run_rate,Okere,OKERE,FZ,eligible,3.18925928641818,
district_long_run_rate,Prestea_Huni_Valley,PRESTEA/HUNI VALLEY,FZ,eligible,0.0429312638554664,
district_long_run_rate,Sefwi_Akontombra,SEFWI AKONTOMBRA,FZ,eligible,0.0444940597301088,
district_long_run_rate,Sefwi_Wiawso,SEFWI-WIAWSO,FZ,eligible,0.016608533745951,
district_long_run_rate,Sekyere_Afram_Plains_North,SEKYERE AFRAM PLAINS NORTH,FZ,eligible,65.6303722591413,
district_long_run_rate,Sekyere_Central,SEKYERE CENTRAL,FZ,eligible,40.8578487638956,
district_long_run_rate,Sekyere_East,SEKYERE EAST,FZ,eligible,0.0354233980256115,
district_long_run_rate,Sekyere_Kumawu,SEKYERE KUMAWU,FZ,eligible,23.0692490212516,
district_long_run_rate,Sekyere_South,SEKYERE SOUTH,FZ,eligible,1.41010201329074,
district_long_run_rate,South_Dayi,SOUTH DAYI,FZ,eligible,17.5308685549568,
district_long_run_rate,Suaman,SUAMAN,FZ,eligible,0,
district_long_run_rate,Suame_Municipal,SUAME MUNICIPAL,FZ,eligible,0.757575756317093,
district_long_run_rate,Suhum_Municipal,SUHUM MUNICIPAL,FZ,eligible,0.191672475497911,
district_long_run_rate,Twifo_Atti_Morkwa,TWIFO ATTI-MORKWA,FZ,eligible,0.0119513497073598,
district_long_run_rate,Twifo_Hemang_Lower_Denkyira,TWIFO HEMANG LOWER DENKYIRA,FZ,eligible,0.0126810835580158,
district_long_run_rate,Upper_Denkyira_East_Municipal,UPPER DENKYIRA EAST MUNICIPAL,FZ,eligible,0.0418550663144002,
district_long_run_rate,Upper_Denkyira_West,UPPER DENKYIRA WEST,FZ,eligible,0.0419215857539435,
district_long_run_rate,Upper_Manya,UPPER MANYA,FZ,eligible,11.3304958167052,
district_long_run_rate,Upper_West_Akim,UPPER WEST AKIM,FZ,eligible,0.0305699134085284,
district_long_run_rate,Wassa_Amenfi_Central,WASSA AMENFI CENTRAL,FZ,eligible,0.00506209660162294,
district_long_run_rate,Wassa_Amenfi_East,WASSA AMENFI EAST,FZ,eligible,0.00267138314864091,
district_long_run_rate,Wassa_Amenfi_West,WASSA AMENFI WEST,FZ,eligible,0.00788463879890408,
district_long_run_rate,Wassa_East,WASSA EAST,FZ,eligible,0.04777690825518,
district_long_run_rate,West_Akim,WEST AKIM,FZ,eligible,0.0441150543565209,
district_long_run_rate,Yilo_Krobo,YILO KROBO,FZ,eligible,5.49645002998145,
district_long_run_rate,Bole,BOLE,GS,eligible,45.8752674098254,
district_long_run_rate,Bunkpurugu_Nakpanduri,BUNKPURUGU NAKPANDURI,GS,eligible,25.0742213587357,
district_long_run_rate,Central_Gonja,CENTRAL GONJA,GS,eligible,46.7918883747241,
district_long_run_rate,Chereponi,CHEREPONI,GS,eligible,51.5025298717671,
district_long_run_rate,Daffiama_Bussie_Issa,DAFFIAMA BUSSIE ISSA,GS,eligible,46.5010963188765,
district_long_run_rate,East_Gonja_Municipal,EAST GONJA MUNICIPAL,GS,eligible,40.1448417118863,
district_long_run_rate,East_Mamprusi,EAST MAMPRUSI,GS,eligible,30.6694367209956,
district_long_run_rate,Gushegu,GUSHEGU,GS,eligible,44.0112572001555,
district_long_run_rate,Jirapa,JIRAPA,GS,eligible,20.9154727391441,
district_long_run_rate,Kadjebi,KADJEBI,GS,eligible,4.1455153047554,
district_long_run_rate,Karaga,KARAGA,GS,eligible,43.3399511730718,
district_long_run_rate,Kintampo_North_Municipal,KINTAMPO NORTH MUNICIPAL,GS,eligible,38.0330826064262,
district_long_run_rate,Kpandai,KPANDAI,GS,eligible,16.5688735216053,
district_long_run_rate,Krachi_East_Municipal,KRACHI EAST MUNICIPAL,GS,eligible,36.5612610348773,
district_long_run_rate,Krachi_Nchumuru,KRACHI NCHUMURU,GS,eligible,23.1210019458078,
district_long_run_rate,Krachi_West,KRACHI WEST,GS,eligible,31.2878380574345,
district_long_run_rate,Kumbungu,KUMBUNGU,GS,eligible,35.9781951947443,
district_long_run_rate,Mamprugu_Moagduri,MAMPRUGU MOAGDURI,GS,eligible,45.5171187468978,
district_long_run_rate,Mion,MION,GS,eligible,37.5046641060503,
district_long_run_rate,Nadowli_Kaleo,NADOWLI-KALEO,GS,eligible,28.4028552329594,
district_long_run_rate,Nanton,NANTON,GS,eligible,23.4080717575199,
district_long_run_rate,Nanumba_North,NANUMBA NORTH,GS,eligible,24.814720264587,
district_long_run_rate,Nanumba_South,NANUMBA SOUTH,GS,eligible,18.1333800123399,
district_long_run_rate,Nkwanta_North,NKWANTA NORTH,GS,eligible,22.2735944018451,
district_long_run_rate,Nkwanta_South_Municipal,NKWANTA SOUTH MUNICIPAL,GS,eligible,19.0711683982928,
district_long_run_rate,North_East_Gonja,NORTH EAST GONJA,GS,eligible,43.0661237784296,
district_long_run_rate,North_Gonja,NORTH GONJA,GS,eligible,60.0064794296355,
district_long_run_rate,Pru_East,PRU EAST,GS,eligible,27.3632300632287,
district_long_run_rate,Saboba,SABOBA,GS,eligible,46.0488787880634,
district_long_run_rate,Sagnerigu,SAGNERIGU,GS,eligible,11.952332692849,
district_long_run_rate,Savelugu,SAVELUGU,GS,eligible,39.6059832858494,
district_long_run_rate,Sawla_Tuna_Kalba,SAWLA-TUNA-KALBA,GS,eligible,47.7047687706916,
district_long_run_rate,Sene_East,SENE EAST,GS,eligible,61.530762585774,
district_long_run_rate,Sene_West,SENE WEST,GS,eligible,55.2628812754329,
district_long_run_rate,Tamale_Metropolitan,TAMALE METROPOLITAN,GS,eligible,39.4661471424939,
district_long_run_rate,Tatale_Sanguli,TATALE SANGULI,GS,eligible,30.6445982344915,
district_long_run_rate,Tolon,TOLON,GS,eligible,26.2770284409794,
district_long_run_rate,Wa_East,WA EAST,GS,eligible,43.7200266474188,
district_long_run_rate,Wa_Municipal,WA MUNICIPAL,GS,eligible,13.7232795130454,
district_long_run_rate,Wa_West,WA WEST,GS,eligible,18.8791873378715,
district_long_run_rate,West_Gonja,WEST GONJA,GS,eligible,62.9659576753367,
district_long_run_rate,West_Mamprusi_Municipal,WEST MAMPRUSI MUNICIPAL,GS,eligible,39.7944831098496,
district_long_run_rate,Yendi_Municipal,YENDI MUNICIPAL,GS,eligible,35.739356650018,
district_long_run_rate,Yunyoo_Nasuan,YUNYOO-NASUAN,GS,eligible,37.6638986512484,
district_long_run_rate,Zabzugu,ZABZUGU,GS,eligible,28.9707414915071,
district_long_run_rate,Bawku_Municipal,BAWKU MUNICIPAL,SS,eligible,4.29087751992931,
district_long_run_rate,Bawku_West,BAWKU WEST,SS,eligible,30.3699885572101,
district_long_run_rate,Binduri,BINDURI,SS,eligible,10.6560274999675,
district_long_run_rate,Bolga_East,BOLGA EAST,SS,eligible,3.28106556073175,
district_long_run_rate,Bolgatanga_Municipal,BOLGATANGA MUNICIPAL,SS,eligible,30.0360864136351,
district_long_run_rate,Bongo,BONGO,SS,eligible,10.0916661954091,
district_long_run_rate,Builsa_North,BUILSA NORTH,SS,eligible,40.2458427653348,
district_long_run_rate,Builsa_South,BUILSA SOUTH,SS,eligible,47.1529037333321,
district_long_run_rate,Garu,GARU,SS,eligible,21.5087845568724,
district_long_run_rate,Kasena_Nankana_East,KASENA NANKANA EAST,SS,eligible,35.1527206587834,
district_long_run_rate,Kasena_Nankana_West,KASENA NANKANA WEST,SS,eligible,37.0383442210816,
district_long_run_rate,Lambussie_Karni,LAMBUSSIE-KARNI,SS,eligible,25.6765525537195,
district_long_run_rate,Lawra,LAWRA,SS,eligible,14.2384308538533,
district_long_run_rate,Nabdam,NABDAM,SS,eligible,44.9268263849665,
district_long_run_rate,Nandom,NANDOM,SS,eligible,20.5617886200108,
district_long_run_rate,Pusiga,PUSIGA,SS,eligible,0.216290968664587,
district_long_run_rate,Sissala_East,SISSALA EAST,SS,eligible,58.3695024413052,
district_long_run_rate,Sissala_West,SISSALA WEST,SS,eligible,47.9835954897162,
district_long_run_rate,Talensi,TALENSI,SS,eligible,40.5407528824949,
district_long_run_rate,Tempane,TEMPANE,SS,eligible,0.903814206149817,
district_long_run_rate,Asunafo_North_Municipal,ASUNAFO NORTH MUNICIPAL,TZ,eligible,0.395943748740777,
district_long_run_rate,Asutifi_North,ASUTIFI NORTH,TZ,eligible,1.27530264407858,
district_long_run_rate,Asutifi_South,ASUTIFI SOUTH,TZ,eligible,0.811058452711509,
district_long_run_rate,Atebubu_Amantin,ATEBUBU AMANTIN,TZ,eligible,41.5572715095753,
district_long_run_rate,Banda,BANDA,TZ,eligible,54.7754679097294,
district_long_run_rate,Berekum_East_Municipal,BEREKUM EAST MUNICIPAL,TZ,eligible,22.322647537403,
district_long_run_rate,Berekum_West,BEREKUM WEST,TZ,eligible,9.59786853434809,
district_long_run_rate,Bia_East,BIA EAST,TZ,eligible,0.0873568789680595,
district_long_run_rate,Dormaa_East,DORMAA EAST,TZ,eligible,1.17394615302146,
district_long_run_rate,Dormaa_Municipal,DORMAA MUNICIPAL,TZ,eligible,5.33736344825394,
district_long_run_rate,Dormaa_West,DORMAA WEST,TZ,eligible,0.0493747625804412,
district_long_run_rate,Ejura_Sekyedumase,EJURA-SEKYEDUMASE,TZ,eligible,18.1211185067433,
district_long_run_rate,Jaman_North,JAMAN NORTH,TZ,eligible,3.27772864573266,
district_long_run_rate,Jaman_South_Municipal,JAMAN SOUTH MUNICIPAL,TZ,eligible,2.2692070952553,
district_long_run_rate,Kintampo_South,KINTAMPO SOUTH,TZ,eligible,19.3219115776843,
district_long_run_rate,Nkoranza_North,NKORANZA NORTH,TZ,eligible,29.4362878646075,
district_long_run_rate,Nkoranza_South,NKORANZA SOUTH,TZ,eligible,13.055940201094,
district_long_run_rate,Offinso_North,OFFINSO NORTH,TZ,eligible,8.44650474975716,
district_long_run_rate,Pru_West,PRU WEST,TZ,eligible,48.9776246408861,
district_long_run_rate,Sunyani_Municipal,SUNYANI MUNICIPAL,TZ,eligible,0.770652293032434,
district_long_run_rate,Sunyani_West,SUNYANI WEST,TZ,eligible,18.9351198030761,
district_long_run_rate,Tain,TAIN,TZ,eligible,11.6199120793886,
district_long_run_rate,Tano_North_Municipal,TANO NORTH MUNICIPAL,TZ,eligible,3.30937936956682,
district_long_run_rate,Tano_South_Municipal,TANO SOUTH MUNICIPAL,TZ,eligible,1.6594093375828,
district_long_run_rate,Techiman_Municipal,TECHIMAN MUNICIPAL,TZ,eligible,1.51559200997746,
district_long_run_rate,Techiman_North,TECHIMAN NORTH,TZ,eligible,1.37995838826843,
district_long_run_rate,Wenchi_Municipal,WENCHI MUNICIPAL,TZ,eligible,13.6403532685556,
