unit_id,unit_name,parent_code,parent_name,dominant_overlap_share,long_run_rate,district_departure,circular_mean_month,mean_resultant_length
Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,COASTAL ZONE,0.99999999881218304,0.3600055401753397,-3.7951420208876079,3.6493863671445159,0.96485822876644411
Akatsi_North,AKATSI NORTH,CZ,COASTAL ZONE,0.99999999854059296,46.785643262136233,42.630495701073286,0.92490999251479877,0.96309274224122154
Akatsi_South,AKATSI SOUTH,CZ,COASTAL ZONE,0.99999999976943599,11.490762955549116,7.335615394486168,1.2716707393044415,0.92480105885632513
Akwapem_North,AKWAPEM NORTH,FZ,FOREST ZONE,0.99999999920544902,1.1591231106063355,-9.6807654612058514,1.6307937868977267,0.91560646535392487
Akwapem_South,AKWAPEM SOUTH,FZ,FOREST ZONE,0.99999999879603896,1.1811754698325914,-9.6587131019795951,2.3746034526323951,0.78239797671377054
Akyem_Mansa,AKYEM MANSA,FZ,FOREST ZONE,1,0.41286671524735175,-10.427021856564835,2.0029326992680971,0.99734856965910235
Amansie_Central,AMANSIE CENTRAL,FZ,FOREST ZONE,0.999999999999999,0.0024481111199603158,-10.837440460692227,1,1
Amansie_South,AMANSIE SOUTH,FZ,FOREST ZONE,0.999999999999999,0.29800213053265473,-10.541886441279532,2.0401220329117242,0.95951230371451424
Amansie_West,AMANSIE WEST,FZ,FOREST ZONE,0.999999999999999,0.084426177154069304,-10.755462394658117,1.8437823170579788,0.7779527641912819
Anloga,ANLOGA,CZ,COASTAL ZONE,0.99999999861338995,0.60569819142335846,-3.5494493696395892,1.5239630654149949,0.85791511495623951
Aowin,AOWIN,FZ,FOREST ZONE,0.99999999934982897,0.0059683025990745044,-10.833920269213113,2,1
Asante_Akim_Central_Municipal,ASANTE AKIM CENTRAL MUNICIPAL,FZ,FOREST ZONE,1,0.52623891613536633,-10.313649655676821,1.1604164617793882,0.96074990634649515
Asante_Akim_North,ASANTE AKIM NORTH,FZ,FOREST ZONE,1,23.36342316503827,12.523534593226083,0.81034388415677583,0.92811273267712691
Asante_Akim_South,ASANTE AKIM SOUTH,FZ,FOREST ZONE,1,0.9286623257149863,-9.9112262460972005,1.2806027734311798,0.95859647490540556
Asene_Akroso_Manso,ASENE AKROSO MANSO,FZ,FOREST ZONE,0.999999999999999,0.0024950090507737653,-10.837393562761413,2,1
Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,COASTAL ZONE,1,0,-4.1551475610629476,,
Asikuma_Odoben_Brakwa,ASIKUMA-ODOBEN-BRAKWA,FZ,FOREST ZONE,0.99999999947197404,0.033787438718919795,-10.806101133093268,3.2953158907940812,0.90902485980431647
Asokore_Mampong_Municipal,ASOKORE MAMPONG MUNICIPAL,FZ,FOREST ZONE,1,0,-10.839888571812187,,
Asokwa_Municipal,ASOKWA MUNICIPAL,FZ,FOREST ZONE,0.999999999999999,0,-10.839888571812187,,
Assin_Fosu,ASSIN FOSU,FZ,FOREST ZONE,1,0.0037605270531710744,-10.836128044759016,2,1
Assin_North,ASSIN NORTH,FZ,FOREST ZONE,0.999999999999999,0.087192765518896209,-10.752695806293291,2.2937515195253173,0.96305017121038461
Assin_South,ASSIN SOUTH,FZ,FOREST ZONE,0.999999999482026,0.012285448451369108,-10.827603123360818,2,1
Asunafo_North_Municipal,ASUNAFO NORTH MUNICIPAL,TZ,TRANSITION ZONE,0.99999999955207397,0.39594374874077715,-18.107535824942335,1.9461394795461939,0.98782263770668355
Asunafo_South,ASUNAFO SOUTH,FZ,FOREST ZONE,0.99999999891725699,0.60088678800455908,-10.239001783807629,1.9547253310736175,0.97494248063131528
Asuogyaman,ASUOGYAMAN,FZ,FOREST ZONE,1,11.5117275661053,0.67183899429311289,1.0811499765518762,0.91061904135850325
Asutifi_North,ASUTIFI NORTH,TZ,TRANSITION ZONE,1,1.2753026440785817,-17.22817692960453,1.3078357671115317,0.89778964587243348
Asutifi_South,ASUTIFI SOUTH,TZ,TRANSITION ZONE,0.99999999856509103,0.81105845271150889,-17.692421120971602,1.8801923359829531,0.91596883924427697
Atebubu_Amantin,ATEBUBU AMANTIN,TZ,TRANSITION ZONE,0.99999999948651497,41.557271509575308,23.053791935892196,0.82335966765119117,0.95879539953804183
Atiwa_East,ATIWA EAST,FZ,FOREST ZONE,1,0.47784681241334109,-10.362041759398846,1.1642240850629517,0.92030960807894535
Atiwa_West,ATIWA WEST,FZ,FOREST ZONE,1,0.024982089563673829,-10.814906482248514,2,1
Atwima_Kwanwoma,ATWIMA KWANWOMA,FZ,FOREST ZONE,1,0.29827510561090437,-10.541613466201282,3.6124767923828967,0.93384227361851202
Atwima_Mponua,ATWIMA MPONUA,FZ,FOREST ZONE,0.99999999990750799,0.62464329080909742,-10.21524528100309,1.9723056384255209,0.97136157361398257
Atwima_Nwabiagya_North,ATWIMA NWABIAGYA NORTH,FZ,FOREST ZONE,0.999999999999999,0.20532846916266392,-10.634560102649523,1.8844891947118829,0.73848284755129245
Atwima_Nwabiagya_South,ATWIMA NWABIAGYA SOUTH,FZ,FOREST ZONE,1,0.37540352889685941,-10.464485042915328,2.3966941211401296,0.74035664535646728
Awutu_Senya,AWUTU SENYA,CZ,COASTAL ZONE,0.99999999848985999,0.21135206407138027,-3.9437954969915672,2.2723449138290124,0.75510052122741478
Awutu_Senya_East,AWUTU SENYA EAST,CZ,COASTAL ZONE,0.99999999920176497,2.1126740922240752,-2.0424734688388724,3.3583708011901354,0.79441099141968474
Ayawaso_West,AYAWASO WEST,CZ,COASTAL ZONE,1,0,-4.1551475610629476,,
Ayensuano,AYENSUANO,FZ,FOREST ZONE,1,0.16041667996241735,-10.67947189184977,2.4648917129158656,0.9501805440787825
Banda,BANDA,TZ,TRANSITION ZONE,0.99999999909812398,54.775467909729379,36.271988336046263,0.16077547371813417,0.9708653250537379
Bawku_Municipal,BAWKU MUNICIPAL,SS,SUDAN SAVANNAH,0.99999999896484104,4.290877519929313,-35.42317966135117,0.36540725625817672,0.74852489203056172
Bawku_West,BAWKU WEST,SS,SUDAN SAVANNAH,0.99999999934134398,30.369988557210149,-9.3440686240703315,11.516680144403727,0.93797581343650804
Bekwai_Municipal,BEKWAI MUNICIPAL,FZ,FOREST ZONE,1,0.063613284974222986,-10.776275286837965,0.90010173543458016,0.89655853431921073
Berekum_East_Municipal,BEREKUM EAST MUNICIPAL,TZ,TRANSITION ZONE,1,22.322647537403043,3.8191679637199307,1.8450996913447024,0.9240688390507994
Berekum_West,BEREKUM WEST,TZ,TRANSITION ZONE,1,9.5978685343480858,-8.9056110393350263,1.7827357059860591,0.91318363830349392
Bia_East,BIA EAST,TZ,TRANSITION ZONE,0.99999999917471305,0.087356878968059506,-18.416122694715053,1.9563361022565198,0.99417010130927974
Bia_West,BIA WEST,FZ,FOREST ZONE,0.99999999922162297,0.0024243645998759506,-10.837464207212312,2,1
Biakoye,BIAKOYE,FZ,FOREST ZONE,0.99999999876618695,19.37561489492904,8.5357263231168528,1.5887730108017193,0.9354164590949009
Bibiani_Anhwiaso_Bekwai_Municipal,BIBIANI-ANHWIASO-BEKWAI MUNICIPAL,FZ,FOREST ZONE,0.999999999999999,0.27786303965880571,-10.562025532153381,1.725651570686688,0.94100785069504589
Binduri,BINDURI,SS,SUDAN SAVANNAH,0.99999999985407495,10.656027499967523,-29.058029681312959,11.509852346725545,0.90517964470810208
Birim_Central_Municipal,BIRIM CENTRAL MUNICIPAL,FZ,FOREST ZONE,0.999999999999999,0.010738849107328252,-10.829149722704859,4,1
Birim_North,BIRIM NORTH,FZ,FOREST ZONE,1,0.038975489972359396,-10.800913081839827,1.9542440509273979,0.99390549604462963
Birim_South,BIRIM SOUTH,FZ,FOREST ZONE,1,0.060630662626664368,-10.779257909185523,2.9465647449954582,0.99294561992458852
Bodi,BODI,FZ,FOREST ZONE,1,0.0078616457406548417,-10.832026926071533,2,1
Bole,BOLE,GS,GUINEA SAVANNAH,0.99999999970736098,45.875267409825426,4.7571973389648292,0.010356942712931527,0.97558490708059431
Bolga_East,BOLGA EAST,SS,SUDAN SAVANNAH,1,3.2810655607317489,-36.432991620548734,10.71473204676264,0.88036010924988284
Bolgatanga_Municipal,BOLGATANGA MUNICIPAL,SS,SUDAN SAVANNAH,1,30.036086413635076,-9.6779707676454052,11.215619696171464,0.95854927153293457
Bongo,BONGO,SS,SUDAN SAVANNAH,0.99999999892234703,10.091666195409074,-29.622390985871405,11.072817529847597,0.94518071912320423
Bosome_Freho,BOSOME FREHO,FZ,FOREST ZONE,1,0.69749544698650112,-10.142393124825686,1.3988937333390494,0.91422006766368435
Bosomtwe,BOSOMTWE,FZ,FOREST ZONE,1,0.34722166656849601,-10.492666905243691,1.397993541198336,0.95873698945432817
Builsa_North,BUILSA NORTH,SS,SUDAN SAVANNAH,1,40.245842765334778,0.53178558405429754,10.92364548159696,0.96262158208761162
Builsa_South,BUILSA SOUTH,SS,SUDAN SAVANNAH,0.99999999943909701,47.152903733332096,7.4388465520516149,11.262574607098273,0.94939299348470829
Bunkpurugu_Nakpanduri,BUNKPURUGU NAKPANDURI,GS,GUINEA SAVANNAH,0.99999999886258595,25.074221358735674,-16.043848712124923,0.071019593525811331,0.91974219904588594
Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,COASTAL ZONE,0.99999999890495495,0.083752095090794051,-4.0713954659721532,3.1978458900129514,0.76636843811284794
Central_Gonja,CENTRAL GONJA,GS,GUINEA SAVANNAH,1,46.791888374724067,5.6738183038634702,11.986387860124752,0.94854784223893174
Central_Tongu,CENTRAL TONGU,CZ,COASTAL ZONE,0.99999999862057198,19.018342924159935,14.863195363096988,0.94172813650201093,0.94320144810453488
Chereponi,CHEREPONI,GS,GUINEA SAVANNAH,0.99999999909267201,51.502529871767138,10.384459800906541,0.54138454298633754,0.84891231062847994
Daffiama_Bussie_Issa,DAFFIAMA BUSSIE ISSA,GS,GUINEA SAVANNAH,0.999999999655516,46.501096318876534,5.3830262480159377,11.547918098660409,0.95903894919478161
Denkyembour,DENKYEMBOUR,FZ,FOREST ZONE,1,0.0072759138761542249,-10.832612657936034,2,1
Dormaa_East,DORMAA EAST,TZ,TRANSITION ZONE,1,1.1739461530214641,-17.329533420661647,2.1770312310197344,0.85825602956531599
Dormaa_Municipal,DORMAA MUNICIPAL,TZ,TRANSITION ZONE,0.99999999956721497,5.3373634482539414,-13.16611612542917,1.7293832823399777,0.91009462231269356
Dormaa_West,DORMAA WEST,TZ,TRANSITION ZONE,0.99999999951784102,0.049374762580441163,-18.45410481110267,1.8924073963030368,0.98667922528455454
East_Gonja_Municipal,EAST GONJA MUNICIPAL,GS,GUINEA SAVANNAH,0.999999999788175,40.144841711886265,-0.9732283589743318,11.869538467823816,0.95890509106075605
East_Mamprusi,EAST MAMPRUSI,GS,GUINEA SAVANNAH,0.99999999960505803,30.669436720995567,-10.44863334986503,0.064684965732981325,0.92108700671562471
Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,COASTAL ZONE,1,0.87513142671556077,-3.2800161343473868,1,1
Effutu_Municipal,EFFUTU MUNICIPAL,CZ,COASTAL ZONE,0.99999999863830802,3.0966278974814632,-1.0585196635814844,1.5720523233774584,0.62039601605088301
Ejisu_Municipal,EJISU MUNICIPAL,FZ,FOREST ZONE,1,0.11677271902436814,-10.723115852787819,1.1507275102954078,0.97034246302580784
Ejura_Sekyedumase,EJURA-SEKYEDUMASE,TZ,TRANSITION ZONE,0.99999999927647198,18.121118506743276,-0.38236106693983629,1.2106434535222905,0.9489319908941326
Ekumfi,EKUMFI,CZ,COASTAL ZONE,0.99999999914660398,3.2944844721484401,-0.86066308891450749,3.2717410657321735,0.9473798271928221
Ellembelle,ELLEMBELLE,CZ,COASTAL ZONE,0.99999999923695604,0.18147999169344697,-3.9736675693695007,1.5080630442381446,0.94798524763823999
Fanteakwa_North,FANTEAKWA NORTH,FZ,FOREST ZONE,1,10.388432701708517,-0.45145587010367016,1.2707735212540086,0.90280693429381453
Fanteakwa_South,FANTEAKWA SOUTH,FZ,FOREST ZONE,0.999999999999999,4.9541137126991339,-5.8857748591130532,1.3015343997394253,0.94601540007669482
Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,COASTAL ZONE,1,0,-4.1551475610629476,,
Ga_East,GA EAST,CZ,COASTAL ZONE,0.99999999806791995,2.2222219392710043,-1.9329256217919433,0.67152731456009462,0.9129888088979895
Ga_North_Municipal,GA NORTH MUNICIPAL,CZ,COASTAL ZONE,0.99999999830734698,1.6720617578005974,-2.48308580326235,1.1987421358578141,0.88930189598374954
Ga_South_Municipal,GA SOUTH MUNICIPAL,CZ,COASTAL ZONE,0.999999999978191,0.02901575648509434,-4.1261318045778532,1.6022503298350244,0.96731181418546197
Ga_West_Municipal,GA WEST MUNICIPAL,CZ,COASTAL ZONE,0.99999999863646105,0.0075757664543377864,-4.1475717946086101,1,1
Garu,GARU,SS,SUDAN SAVANNAH,0.99999999927261596,21.50878455687236,-18.205272624408121,11.488141546566943,0.9380885394899583
Gomoa_Central,GOMOA CENTRAL,CZ,COASTAL ZONE,0.99999999896750702,8.4967295454780185,4.3415819844150709,1.1124759180568,0.76979748686139049
Gomoa_East,GOMOA EAST,CZ,COASTAL ZONE,0.999999999261723,2.3148144579349688,-1.8403331031279788,2.730397209017386,0.77373861785107623
Gomoa_West,GOMOA WEST,CZ,COASTAL ZONE,0.99999999938300899,2.1055952425234623,-2.0495523185394853,3.4533417769023647,0.84672133656836757
Gushegu,GUSHEGU,GS,GUINEA SAVANNAH,1,44.011257200155462,2.8931871292948657,0.6713676250528593,0.84640047558978093
Ho_Municipal,HO MUNICIPAL,FZ,FOREST ZONE,0.999999999264371,29.430428495510757,18.590539923698572,1.0524414081268592,0.93946654737709867
Ho_West,HO WEST,FZ,FOREST ZONE,0.99999999980921495,37.106612855089757,26.266724283277568,1.0711907091502879,0.94403381293984556
Hohoe_Municipal,HOHOE MUNICIPAL,FZ,FOREST ZONE,0.99999999948387097,8.8107274060804475,-2.0291611657317397,1.4135057785981235,0.92590383680763266
Jaman_North,JAMAN NORTH,TZ,TRANSITION ZONE,0.999999999500366,3.2777286457326569,-15.225750927950456,0.99194162218301862,0.89219613800611974
Jaman_South_Municipal,JAMAN SOUTH MUNICIPAL,TZ,TRANSITION ZONE,0.99999999958198205,2.2692070952552967,-16.234272478427815,1.9901634017486309,0.9270698541080743
Jasikan,JASIKAN,FZ,FOREST ZONE,0.99999999875130696,7.9019291552083999,-2.9379594166037872,1.6764651336454828,0.93684871542369941
Jirapa,JIRAPA,GS,GUINEA SAVANNAH,0.99999999901370995,20.915472739144061,-20.202597331716536,11.281367442799445,0.95752770784211516
Jomoro,JOMORO,CZ,COASTAL ZONE,0.99999999858690702,0.036663227161278879,-4.1184843339016686,1.5953732508488778,0.88583166765290178
Juaben_Municipal,JUABEN MUNICIPAL,FZ,FOREST ZONE,1,0.11642204631482593,-10.723466525497361,1.8167894028688534,0.95174464820315641
Juaboso,JUABOSO,FZ,FOREST ZONE,0.99999999979471699,0.23481775318823828,-10.605070818623949,2.0471020642821336,0.98425703855229385
Kadjebi,KADJEBI,GS,GUINEA SAVANNAH,0.99999999813281404,4.1455153047554001,-36.972554766105198,1.2372749246161721,0.90020184310171447
Karaga,KARAGA,GS,GUINEA SAVANNAH,1,43.339951173071846,2.221881102211249,0.41603685308093752,0.91235091943663194
Kasena_Nankana_East,KASENA NANKANA EAST,SS,SUDAN SAVANNAH,0.99999999968000397,35.152720658783387,-4.5613365224970934,11.334400850858403,0.94721241397302025
Kasena_Nankana_West,KASENA NANKANA WEST,SS,SUDAN SAVANNAH,0.99999999945145601,37.038344221081559,-2.675712960198922,11.449004831869683,0.93779159412288293
Keta_Municipal,KETA MUNICIPAL,CZ,COASTAL ZONE,0.99999999906596704,3.6903393201185035,-0.46480824094444406,1.5727731677773047,0.86582832744331895
Ketu_North,KETU NORTH,CZ,COASTAL ZONE,0.99999999890038205,17.159132262363503,13.003984701300556,0.97363760287086087,0.9645996601900545
Ketu_South,KETU SOUTH,CZ,COASTAL ZONE,0.99999999832206798,0.44162774840335867,-3.7135198126595887,0.26162585048492382,0.93096908029340597
Kintampo_North_Municipal,KINTAMPO NORTH MUNICIPAL,GS,GUINEA SAVANNAH,0.99999999974475995,38.033082606426213,-3.0849874644343842,0.32339564233007678,0.9416952381560505
Kintampo_South,KINTAMPO SOUTH,TZ,TRANSITION ZONE,0.99999999930793504,19.321911577684304,0.81843200400119187,0.70132381940005928,0.93163855696753806
Komenda_Edina_Eguafo_Abirem_Municipal,KOMENDA-EDINA-EGUAFO-ABIREM MUNICIPAL,CZ,COASTAL ZONE,0.99999999898422898,1.765575871235477,-2.3895716898274708,3.316564340793529,0.81401718072390195
Kpandai,KPANDAI,GS,GUINEA SAVANNAH,0.999999999999998,16.56887352160534,-24.549196549255257,0.57408248459020506,0.93597786551034912
Kpando_Municipal,KPANDO MUNICIPAL,FZ,FOREST ZONE,1,25.71216707605943,14.872278504247243,1.3034901216837038,0.94148538440039009
Kpone_Katamanso,KPONE KATAMANSO,CZ,COASTAL ZONE,0.999999999224785,0.13144084730674638,-4.0237067137562015,0.49305065157801309,0.95299116949893647
Krachi_East_Municipal,KRACHI EAST MUNICIPAL,GS,GUINEA SAVANNAH,0.99999999983097498,36.561261034877333,-4.5568090359832638,1.0442557884029067,0.95551706074321641
Krachi_Nchumuru,KRACHI NCHUMURU,GS,GUINEA SAVANNAH,1,23.121001945807816,-17.997068125052781,0.73316455298820671,0.959447094922947
Krachi_West,KRACHI WEST,GS,GUINEA SAVANNAH,0.999999999999999,31.28783805743446,-9.8302320134261372,0.70994134809169296,0.96415874290331749
Kumbungu,KUMBUNGU,GS,GUINEA SAVANNAH,0.999999999999998,35.978195194744252,-5.1398748761163446,11.814457160404974,0.93297962237888432
Kwabre_East,KWABRE EAST,FZ,FOREST ZONE,1,0.03298159777612971,-10.806906974036057,1.3298696879660967,0.96977097039213644
Kwadaso_Municipal,KWADASO MUNICIPAL,FZ,FOREST ZONE,1,0,-10.839888571812187,,
Kwaebibirem,KWAEBIBIREM,FZ,FOREST ZONE,1,0.10827623415234254,-10.731612337659845,1.2373458010533509,0.97198473085997206
Kwahu_Afram_Plains_North,KWAHU AFRAM PLAINS NORTH,FZ,FOREST ZONE,0.99999999979062304,28.904814480494508,18.064925908682319,0.70551671377375058,0.89084814920031552
Kwahu_Afram_Plains_South,KWAHU AFRAM PLAINS SOUTH,FZ,FOREST ZONE,0.99999999998002498,46.845021224987214,36.005132653175025,0.65433364565785368,0.93696405487619261
Kwahu_East,KWAHU EAST,FZ,FOREST ZONE,1,19.14249600939424,8.3026074375820524,0.66078454464835978,0.90724516443330638
Kwahu_South,KWAHU SOUTH,FZ,FOREST ZONE,1,10.816884039412576,-0.023004532399610866,0.93800009009729202,0.89446035119650402
Kwahu_West,KWAHU WEST,FZ,FOREST ZONE,1,0.90247032106954794,-9.9374182507426383,1.3054750162590265,0.89564629850837396
La_Dade_Kotopon,LA DADE-KOTOPON,CZ,COASTAL ZONE,0.99999999860419297,0,-4.1551475610629476,,
La_Nkwantanang_Madina,LA-NKWANTANANG-MADINA,CZ,COASTAL ZONE,0.99999999978778897,1.388889136427611,-2.7662584246353363,0.44984022486807262,0.96625905853875749
Lambussie_Karni,LAMBUSSIE-KARNI,SS,SUDAN SAVANNAH,0.99999999935092698,25.676552553719535,-14.037504627560946,11.459937517206701,0.95971097131095107
Lawra,LAWRA,SS,SUDAN SAVANNAH,0.99999999830205799,14.238430853853282,-25.4756263274272,11.191925323277793,0.95006972543665447
Ledzokuku_Municipal,LEDZOKUKU MUNICIPAL,CZ,COASTAL ZONE,0.99999999913546,0,-4.1551475610629476,,
Lower_Manya,LOWER MANYA,FZ,FOREST ZONE,0.99999999995969702,7.7386335296082853,-3.1012550422039018,1.3853887238386073,0.87790375092981021
Mampong_Municipal,MAMPONG MUNICIPAL,FZ,FOREST ZONE,0.99999999934288697,14.752401189574252,3.912512617762065,1.2395675210931802,0.94103066329206064
Mamprugu_Moagduri,MAMPRUGU MOAGDURI,GS,GUINEA SAVANNAH,0.99999999936440198,45.517118746897751,4.3990486760371539,11.722433147681144,0.90833398530816445
Mfantseman_Municipal,MFANTSEMAN MUNICIPAL,CZ,COASTAL ZONE,0.999999999223256,0.93506835439112967,-3.220079206671818,3.3973605191771123,0.80559116837950151
Mion,MION,GS,GUINEA SAVANNAH,1,37.504664106050321,-3.6134059648102763,0.64766308322720434,0.84748558790547013
Mpohor,MPOHOR,CZ,COASTAL ZONE,0.99999999957127195,0.21459222990892898,-3.9405553311540187,0.89186416710385075,0.98172514389201682
Nabdam,NABDAM,SS,SUDAN SAVANNAH,0.99999999987673405,44.92682638496651,5.2127692036860296,11.613831502064222,0.92507146194599732
Nadowli_Kaleo,NADOWLI-KALEO,GS,GUINEA SAVANNAH,0.99999999963823305,28.402855232959372,-12.715214837901225,11.288717949293233,0.9688010343388066
Nandom,NANDOM,SS,SUDAN SAVANNAH,0.99999999904873504,20.56178862001083,-19.152268561269651,11.01792502046232,0.97068406437284727
Nanton,NANTON,GS,GUINEA SAVANNAH,0.999999999999999,23.408071757519906,-17.709998313340691,0.66699702496188706,0.94050515395110557
Nanumba_North,NANUMBA NORTH,GS,GUINEA SAVANNAH,0.999999999999998,24.814720264587049,-16.303349806273548,0.37343549581912328,0.9020874323236282
Nanumba_South,NANUMBA SOUTH,GS,GUINEA SAVANNAH,0.99999999995176103,18.133380012339945,-22.984690058520652,0.7572164196390414,0.91762553853292195
New_Juaben_North_Municipal,NEW JUABEN NORTH MUNICIPAL,FZ,FOREST ZONE,1,0.84175083973069842,-9.9981377320814886,1.313038711989067,0.95756940200786678
New_Juaben_South_Municipal,NEW JUABEN SOUTH MUNICIPAL,FZ,FOREST ZONE,1,1.9854598562810735,-8.8544287155311139,0.9415887188304719,0.92117821251408505
Ningo_Prampram,NINGO/PRAMPRAM,CZ,COASTAL ZONE,0.99999999947997698,4.622633151888202,0.46748559082525443,0.18274897207830776,0.82729333717149645
Nkoranza_North,NKORANZA NORTH,TZ,TRANSITION ZONE,1,29.436287864607536,10.932808290924424,0.79123179450977332,0.9339026855714041
Nkoranza_South,NKORANZA SOUTH,TZ,TRANSITION ZONE,1,13.055940201094032,-5.4475393725890804,1.6305688731834624,0.9021752710711749
Nkwanta_North,NKWANTA NORTH,GS,GUINEA SAVANNAH,0.99999999989095401,22.273594401845077,-18.84447566901552,0.70320486926476633,0.93852268716720133
Nkwanta_South_Municipal,NKWANTA SOUTH MUNICIPAL,GS,GUINEA SAVANNAH,0.99999999951056795,19.071168398292773,-22.046901672567824,0.85683061785531756,0.93787920093677724
North_Dayi,NORTH DAYI,FZ,FOREST ZONE,1,21.276662510682232,10.436773938870045,1.3494052615091441,0.93860769954595924
North_East_Gonja,NORTH EAST GONJA,GS,GUINEA SAVANNAH,1,43.066123778429613,1.9480537075690165,0.26933157029418808,0.93137550421049153
North_Gonja,NORTH GONJA,GS,GUINEA SAVANNAH,1,60.006479429635483,18.888409358774886,0.10927675585095997,0.95255726618526249
North_Tongu,NORTH TONGU,FZ,FOREST ZONE,0.99999999893668301,18.976175727928212,8.1362871561160244,0.68831163423572939,0.93784023801322358
Nsawam_Adoagyiri,NSAWAM ADOAGYIRI,FZ,FOREST ZONE,0.99999999839337494,0.49529495256874684,-10.34459361924344,2.4073323483656406,0.92906325891583874
Nzema_East,NZEMA EAST,CZ,COASTAL ZONE,0.99999999952887497,0.057470891533924186,-4.0976766695290232,1.4461192492183876,0.868523082275515
Obuasi_East,OBUASI EAST,FZ,FOREST ZONE,1,0,-10.839888571812187,,
Obuasi_Municipal,OBUASI MUNICIPAL,FZ,FOREST ZONE,1,0.071839131956106791,-10.76804943985608,1,1
Offinso_Municipal,OFFINSO MUNICIPAL,FZ,FOREST ZONE,0.999999999052258,2.7262476022551656,-8.1136409695570215,1.9951872014184115,0.9700934813233536
Offinso_North,OFFINSO NORTH,TZ,TRANSITION ZONE,0.99999999942802698,8.446504749757155,-10.056974823925957,1.6995457855969884,0.91902174327861719
