record_type,unit_id,unit_name,parent_code,month,monthly_share,circular_mean_month,mean_resultant_length
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,1,0.1666667165773435,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,2,0,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,3,0.0064102653415457969,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,4,0.80128206590917783,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,5,0.025640952171932779,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,6,0,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,7,0,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,8,0,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,9,0,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,10,0,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,11,0,3.6424375059160949,0.84378385037239512
monthly_share,Abura_Asebu_Kwamankese,ABURA-ASEBU-KWAMANKESE,CZ,12,0,3.6424375059160949,0.84378385037239512
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,1,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,2,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,3,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,4,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,5,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,6,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,7,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,8,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,9,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,10,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,11,,,
monthly_share,Accra_Metropolis,ACCRA METROPOLIS,CZ,12,,,
monthly_share,Ada_East,ADA EAST,CZ,1,0.38043447353807452,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,2,0.20652212239597079,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,3,0.021739107960374197,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,4,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,5,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,6,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,7,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,8,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,9,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,10,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,11,0,0.84577933176250042,0.9120086642378098
monthly_share,Ada_East,ADA EAST,CZ,12,0.3913042961055806,0.84577933176250042,0.9120086642378098
monthly_share,Ada_West,ADA WEST,CZ,1,0.50000007549036851,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,2,0,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,3,0.032608737733303812,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,4,0,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,5,0,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,6,0,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,7,0,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,8,0,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,9,0.097825722909833851,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,10,0,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,11,0.11956552028561129,0.30099834233222111,0.79643009899231765
monthly_share,Ada_West,ADA WEST,CZ,12,0.24999994358088243,0.30099834233222111,0.79643009899231765
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,1,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,2,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,3,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,4,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,5,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,6,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,7,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,8,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,9,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,10,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,11,0,11.999999999999998,1
monthly_share,Adenta_Municipal,ADENTA MUNICIPAL,CZ,12,1,11.999999999999998,1
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,1,0.11999992069054227,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,2,0.15999989132966633,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,3,0.60000046322338119,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,4,0.039999830268402467,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,5,0,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,6,0,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,7,0,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,8,0,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,9,0,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,10,0,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,11,0.039999973563514091,2.455009676120067,0.8474759983003235
monthly_share,Ahanta_West_Municipal,AHANTA WEST MUNICIPAL,CZ,12,0.03999992092449349,2.455009676120067,0.8474759983003235
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,1,0.0056818296285858242,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,2,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,3,0.34090884600018689,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,4,0.65340932437122734,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,5,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,6,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,7,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,8,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,9,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,10,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,11,0,3.6493863671445159,0.96485822876644411
monthly_share,Ajumako_Enyan_Essiam,AJUMAKO-ENYAN-ESSIAM,CZ,12,0,3.6493863671445159,0.96485822876644411
monthly_share,Akatsi_North,AKATSI NORTH,CZ,1,0.72118272902785285,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,2,0.10155687990893524,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,3,7.1418557356549693e-05,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,4,7.1418103126280478e-05,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,5,0,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,6,0,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,7,0,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,8,0,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,9,0,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,10,0,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,11,0.00057134880344087758,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_North,AKATSI NORTH,CZ,12,0.17654620559928821,0.92490999251479877,0.96309274224122154
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,1,0.58236592059684322,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,2,0.23974661870119762,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,3,0.069206516523777351,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,4,0.0037593747325511523,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,5,0,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,6,0,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,7,0,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,8,0,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,9,0,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,10,0,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,11,0,1.2716707393044415,0.92480105885632513
monthly_share,Akatsi_South,AKATSI SOUTH,CZ,12,0.10492156944563057,1.2716707393044415,0.92480105885632513
monthly_share,Anloga,ANLOGA,CZ,1,0.45054961062306592,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,2,0.13186813480793516,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,3,0.27472518665477025,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,4,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,5,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,6,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,7,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,8,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,9,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,10,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,11,0,1.5239630654149949,0.85791511495623951
monthly_share,Anloga,ANLOGA,CZ,12,0.14285706791422864,1.5239630654149949,0.85791511495623951
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,1,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,2,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,3,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,4,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,5,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,6,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,7,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,8,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,9,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,10,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,11,,,
monthly_share,Ashaiman_Municipal,ASHAIMAN MUNICIPAL,CZ,12,,,
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,1,0.26530632411139432,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,2,0.28571484776871936,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,3,0.020408167071406354,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,4,0.34693816583384429,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,5,0,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,6,0,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,7,0,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,8,0,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,9,0,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,10,0,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,11,0,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya,AWUTU SENYA,CZ,12,0.081632495214635614,2.2723449138290124,0.75510052122741478
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,1,0.069444327801648137,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,2,0.1527787778088904,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,3,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,4,0.70833259400331272,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,5,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,6,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,7,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,8,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,9,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,10,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,11,0,3.3583708011901354,0.79441099141968474
monthly_share,Awutu_Senya_East,AWUTU SENYA EAST,CZ,12,0.069444300386148683,3.3583708011901354,0.79441099141968474
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,1,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,2,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,3,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,4,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,5,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,6,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,7,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,8,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,9,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,10,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,11,,,
monthly_share,Ayawaso_West,AYAWASO WEST,CZ,12,,,
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,1,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,2,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,3,0.49999958419358426,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,4,0.37500084646306064,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,5,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,6,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,7,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,8,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,9,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,10,0,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,11,0.12499956934335511,3.1978458900129514,0.76636843811284794
monthly_share,Cape_Coast_Metropolitan,CAPE COAST METROPOLITAN,CZ,12,0,3.1978458900129514,0.76636843811284794
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,1,0.64388212305162029,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,2,0.14027411163447603,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,3,0.010702916168973765,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,4,0,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,5,0,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,6,0,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,7,0,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,8,0,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,9,0,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,10,0,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,11,0.015324770005646733,0.94172813650201093,0.94320144810453488
monthly_share,Central_Tongu,CENTRAL TONGU,CZ,12,0.18981607913928311,0.94172813650201093,0.94320144810453488
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,1,1,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,2,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,3,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,4,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,5,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,6,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,7,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,8,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,9,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,10,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,11,0,1,1
monthly_share,Effia_Kwesimintsim_Municipal,EFFIA KWESIMINTSIM MUNICIPAL,CZ,12,0,1,1
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,1,0.27225123393463269,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,2,0.03141359852737656,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,3,0,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,4,0.32460761539387772,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,5,0.020942439591375091,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,6,0,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,7,0,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,8,0,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,9,0,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,10,0,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,11,0,1.5720523233774584,0.62039601605088301
monthly_share,Effutu_Municipal,EFFUTU MUNICIPAL,CZ,12,0.35078511255273787,1.5720523233774584,0.62039601605088301
monthly_share,Ekumfi,EKUMFI,CZ,1,0.023121381798322366,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,2,0,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,3,0.66358378740705326,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,4,0.29595378910008152,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,5,0.012716769290348359,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,6,0,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,7,0,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,8,0,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,9,0,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,10,0,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,11,0,3.2717410657321735,0.9473798271928221
monthly_share,Ekumfi,EKUMFI,CZ,12,0.0046242724041943651,3.2717410657321735,0.9473798271928221
monthly_share,Ellembelle,ELLEMBELLE,CZ,1,0.52907126325474285,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,2,0.44185909251950273,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,3,0.0058139347959006733,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,4,0.023255709429853902,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,5,0,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,6,0,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,7,0,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,8,0,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,9,0,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,10,0,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,11,0,1.5080630442381446,0.94798524763823999
monthly_share,Ellembelle,ELLEMBELLE,CZ,12,0,1.5080630442381446,0.94798524763823999
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,1,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,2,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,3,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,4,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,5,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,6,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,7,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,8,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,9,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,10,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,11,,,
monthly_share,Ga_Central_Municipal,GA CENTRAL MUNICIPAL,CZ,12,,,
monthly_share,Ga_East,GA EAST,CZ,1,0.24999983779379376,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,2,0.2187500319843223,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,3,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,4,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,5,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,6,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,7,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,8,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,9,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,10,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,11,0,0.67152731456009462,0.9129888088979895
monthly_share,Ga_East,GA EAST,CZ,12,0.53125013022188383,0.67152731456009462,0.9129888088979895
